competitors_name,country,total,place,judging,finals,competition_type,competition,location,date,url,img_url
Sarah Downey,United States,33,11,33,,Women's Bikini - Masters 40+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Dawn Hinz,United States,27,9,27,,Women's Bikini - Masters 40+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Pamela John,United States,6,2,6,,Women's Bikini - Masters 40+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Bernadett Matassa,United States,35,12,35,,Women's Bikini - Masters 40+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Stephanie Fournier,United States,15,5,15,,Women's Bikini - Masters 50+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Dustee Gutierrez,United States,12,4,12,,Women's Bikini - Masters 50+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Steffanie Mendel,United States,6,2,6,,Women's Bikini - Masters 50+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Angela Ruscili,United States,9,3,9,,Women's Bikini - Masters 50+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Pamela John,United States,3,1,3,,Women's Bikini - Masters 50+,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp2-800x738.jpg
Hope Andrews,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Maya Astabie,United States,20,6,20,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Iulia Baba,Romania,15,5,15,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Brooklin Bade,United States,45,15,45,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Mia Bartschi,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Alyssa Blessing,United States,33,11,33,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Kimberly Bonilla,United States,22,8,22,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Kristiana Brush,United States,21,7,21,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Stacy Correa,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Marie-Eve Duchesneau,Canada,6,2,6,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Lucy Edwards,United Kingdom,39,13,39,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Stephanie Fournier,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Dustee Gutierrez,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Chantell Hall,United States,9,3,9,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Tara Harlin,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Shaneeeka Harmonsom,United States,30,10,30,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Ashley Humiston,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Courtney Janecek,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Ashley Kaltwasser,United States,3,1,3,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Steffanie Mendel,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Jessica Miller,United States,42,14,42,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Kerrin Phillips,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Belinda Rivera,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Kristy Robbins Rosoff,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Lizbeth Rocha Escapita,United States,36,12,36,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Angela Ruscili,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Judy Son,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Allison Testu,France,12,4,12,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Alissa Tonelli,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Diana Trester,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Fallon Wainwright,United States,48,16,48,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Noel Zayour,United States,27,9,27,,Women's Bikini - Open,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsp1-800x1026.jpg
Competitor 1,USA,,,,,2024 IFBB PRO LEAGUE KLASH SERIES GRL PWR PRO,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsheader-800x199.jpg
Competitor 2,Canada,,,,,2024 IFBB PRO LEAGUE KLASH SERIES GRL PWR PRO,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsheader-800x199.jpg
Competitor 3,,,,,,2024 IFBB PRO LEAGUE KLASH SERIES GRL PWR PRO,2024-klash-series-grl-pwr-championships,"Orlando,Florida",2024-04-27,https://www.ifbbpro.com/competition/2024-klash-series-grl-pwr-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024grlpwr_resultsheader-800x199.jpg
Lei Gu,China,24,8,24,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Sicheng Jin,China,3,1,3,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Kai Liu,China,9,3,9,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Lihsuan Liu,Taiwan,15,5,15,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Denis Romanov,Russia,21,7,21,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Laixi Xie,China,12,4,12,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Lei Yingqi,China,6,2,6,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Hao Jiang,China,18,6,18,,Men's Classic Physique - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Gigi Amurao,Philippines,21,7,21,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Charlotte Ellis,United Kingdom,15,5,15,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Heather Hei Man Kam,Hong Kong,9,3,9,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Liana Moroz,Russia,24,8,24,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Li Shuai,China,6,2,6,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Wendy Tsai,Taiwan,18,6,18,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Jiaqi Wei,China,-,-,-,-,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Mengru Zhang,Austria,12,4,12,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Chaoxian Chen,China,3,1,3,,Women's Bikini - Open,2024-drogan-physique-dms-pro,"Changsha,China",2024-04-28,https://www.ifbbpro.com/competition/2024-drogan-physique-dms-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/ChinaPRO_042824_results-800x953.jpg
Gantulga Altankhuyag,Mongolia,9,3,9,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Yiqu Huang,China,15,5,15,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Yoon Sung Lee,South Korea,3,1,3,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Jinbo Li,China,6,2,6,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Ajith Raja,India,21,7,21,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Woo Young Seo,South Korea,12,4,12,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Jian Song,China,18,6,18,,Men's Physique - Open,2024-korea-agp-pro-3,"Gyeonggi State,Korea, Republic of",2024-04-28,https://www.ifbbpro.com/competition/2024-korea-agp-pro-3/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024korea_042824_results-800x579.jpg
Gildevan Batista Dos Santos,Brazil,24,8,24,,Men's Physique - Open,2024-musclecontest-brasilia-pro,"Brasilia,Brazil",2024-05-04,https://www.ifbbpro.com/competition/2024-musclecontest-brasilia-pro/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024brasilia_050424_results-800x621.jpg
